       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
          560       -229.694              0       -855.611        4.10853        1783.74      -0.821559     0.00377776        1.71469        445.822
          560       -262.082              0       -585.143       -17.2735        1684.24      -0.561926     -0.0163048        1.61892        503.339
          570       -246.176              0        279.146       -79.8235        795.295       0.268289     -0.0763491       0.764849        508.294
      554.152        115.208              0        3154.78       -441.178          12613        3.03177      -0.423168        12.1187        111.222
          570       -281.492              0        110.962        39.4272        462.192       0.106691      0.0381108       0.444119         577.59
          560        -298.81              0       -174.883        -56.866       -732.891      -0.168344     -0.0546895      -0.704496        571.833
      574.152        113.909              0         30.111        56.9142        1434.83      0.0289699       0.055484        1.37802        188.988
      575.307        51.1265              0        66.8121        24.2703        995.452      0.0645107      0.0233673       0.956068        143.541
      560.767        23.0614              0        -506.91       -50.5877        3121.54      -0.486998     -0.0499571        3.00106        147.686
      555.833        15.4122              0        1013.41        48.5813       -3595.92       0.976704      0.0458042       -3.46124        140.685
      554.934        32.3735              0        2089.36          117.5        7312.43        2.00496       0.112954        7.03393        119.154
      560.241        40.8327              0       -766.888       -84.7997        5388.83      -0.736933     -0.0788629        5.17912        142.158
       574.69         93.781              0        43.5018       -13.5125        1643.35      0.0410014     -0.0134226        1.57458        166.484
      568.298        86.2705              0       -15.9456        54.7459       -3516.53     -0.0152301      0.0523104       -3.37039        139.263
      558.298        88.7803              0       -1527.68        9.54616        9218.97       -1.46839     0.00909907        8.85694        94.9613
      570.511        59.8845              0         46.466       -37.9418        2546.75        0.04454     -0.0356906        2.44082        125.887
      560.511        58.2618              0       -955.078         64.765        6586.36      -0.916686      0.0591108        6.32688        139.246
      560.288       -21.3368              0        510.516       -59.6276       -3212.21       0.490052      -0.057132       -3.08575        144.438
      570.288       -20.1579              0       -13.7867         -6.271         1120.4     -0.0134349    -0.00625374        1.07949        134.522
      575.212       -51.1652              0       -62.1519       -29.7974       -1036.72     -0.0600253      -0.029937      -0.994944        147.549
      555.628       -65.9075              0       -3135.69       -312.547         -12160       -3.01649      -0.299926       -11.6876        138.678
      559.265        7.40762              0       -303.686        21.7607        1286.37       -0.29264      0.0218296         1.2325        91.2588
      569.265        4.73699              0        9.22343        10.3146       -301.676     0.00882869      0.0100634      -0.290009        120.249
      574.943       -10.1354              0       -13.4373      0.0127316        266.382     -0.0129256   -0.000256776       0.256266        156.797
      553.564       -80.6536              0       -3424.03        420.572       -14016.2       -3.28776       0.403215       -13.4664        89.3599
      555.212       -49.1623              0       -2714.94        142.544       -9727.73       -2.61011       0.135704       -9.34877        126.914
      560.557       -40.3166              0        733.062         37.756       -5225.67       0.703691      0.0365558       -5.01592        176.905
      570.557       -40.5995              0        13.7663        57.3579        1954.67      0.0136402        0.05564        1.87934        158.069
       560.84       -59.0259              0        900.924        20.9086       -6678.06        0.86641      0.0205039       -6.42305        140.029
       570.84       -60.7459              0       -82.6112       -17.4552       -2459.71     -0.0803119      -0.017346       -2.36748         120.37
      559.191       -74.0577              0        1531.27       -38.3042       -9908.04        1.47313     -0.0381968        -9.5152        84.1394
      569.191       -77.1984              0       -7.73064       -69.2694       -3176.13    -0.00639803     -0.0671315       -3.04973        111.435
      558.816       -87.5785              0        850.033        292.323        8452.09       0.817819       0.283133         8.1169        90.1855
      568.816       -85.1467              0        4.44454        11.2148       -3370.57     0.00420917      0.0107256       -3.23813         119.57
      575.252        -92.613              0        3.77537         5.8077        1283.26     0.00117462     0.00764207        1.24365         149.55
        555.6       -115.097              0        -3184.4        103.095         -11438       -3.06037      0.0996048       -10.9949        149.875
      570.493       -123.888              0        -44.922        28.1645       -2645.47     -0.0432437        0.02739       -2.54079        125.615
      564.893       -141.254              0        962.202       -1.41508       -5132.71       0.925335    -0.00298505       -4.93891        203.501
      554.623         133.22              0        2618.95        191.767        10544.4        2.51818       0.184734        10.1348        131.873
      574.623          134.5              0       -35.9097        14.4295        1410.97     -0.0364629      0.0141996        1.35145        186.059
         -120       -281.165              0       -140.351        73.9154        495.345      -0.134767      0.0709494       0.474767        578.605
         -110       -298.609              0         174.73       -38.4773       -619.097       0.167781     -0.0368925      -0.593934        576.272
         -110       -200.642              0        1424.97        28.4061       -4080.98        1.36858      0.0283059        -3.9173        390.872
         -110            336              0       -8.89967       -20.5004         203.36    -0.00853522     -0.0194887       0.195827            450
         -110       -229.313              0        709.353       -42.7863       -2414.86       0.681236     -0.0413904       -2.31452        444.523
         -110           -336              0        5.97751        8.73051        195.463     0.00578355     0.00841469       0.187271            450
     -124.726       -70.6901              0        65.8208        32.3749       -1369.78      0.0639628      0.0309255       -1.31581        163.047
     -125.546        11.2012              0       -47.9237       -8.57008       -290.336     -0.0465182    -0.00776446      -0.279616        134.636
     -104.805         132.74              0       -2314.63        109.264        10429.4       -2.22583       0.104354        10.0231        137.296
     -109.994        57.3306              0        809.993       -142.221        7237.84       0.775628      -0.136323        6.95228        173.962
      -104.44       -115.856              0        2726.42       -202.722        12534.2        2.62069      -0.196037        12.0462         118.29
     -104.576        65.9099              0       -3200.35       -157.817        11661.2       -3.07853       -0.15259        11.2029        112.108
         -120       -186.544              0       -637.443       -3.95479        2302.63       -0.61301    -0.00372064         2.2055         409.46
     -119.902        21.5917              0       -19.0518        29.3538        1273.84     -0.0182232      0.0282105        1.22307        133.732
     -119.994        58.9843              0       -58.8777        39.2699        2596.97      -0.056006      0.0373102        2.49175        175.298
         -110       -151.759              0        1418.52       -109.239       -5652.99        1.36191      -0.104905       -5.42815        317.546
