       x [um]         y [um]         z [um]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]    Area [um^2]  
      70.9423           -411              0       -10.7798       -248.114       -1429.25     -0.0027865     -0.0624922      -0.360797        792.671
      100.392           -401              0       -4.83364        658.323       -2810.64     -0.0012759       0.166197      -0.709311        741.804
      300.632           -401              0        -27.055        818.136       -3202.21    -0.00701058       0.206597      -0.808192        725.735
      174.123           -411              0       -2.14921        -318.87       -1774.26   -0.000524171     -0.0804775      -0.447409        790.013
       250.86           -401              0         118.65        870.143       -2945.51      0.0297949       0.219578      -0.742995        726.539
      379.165           -411              0       -7.79421       -274.274       -1707.97    -0.00190883     -0.0694807      -0.429997        790.763
      327.812           -411              0       -35.8893       -364.673       -1751.36    -0.00929555     -0.0923215      -0.440483        789.425
      400.721           -401              0       -13.9544        584.741       -2516.04     -0.0034276       0.147638      -0.634389        736.664
      588.938           -411              0      -0.277353       -67.2324       -193.708  -3.30063e-005     -0.0168674     -0.0488972         831.47
      482.706           -411              0       -63.6179       -207.114       -527.871     -0.0160764     -0.0522415      -0.133269        800.426
      502.341           -401              0         11.651        381.149       -919.871     0.00291235      0.0962327      -0.232128        754.218
